trial,epoch,winRate,tieRate,lossRate,Defend,Defensive invade, Evasive invade, Hunt
17,20,0.375,0.0,0.625,0.0,1.0,0.0,0.0
17,22,0.5,0.0,0.5,0.0,1.0,0.0,0.0
17,24,0.3,0.0,0.7,0.0,1.0,0.0,0.0
17,26,0.55,0.0,0.45,0.0,1.0,0.0,0.0
18,0,0.225,0.0,0.775,0.0,0.0,1.0,0.0
18,2,0.275,0.65,0.075,0.0,0.0,0.0,1.0
18,4,0.425,0.0,0.575,0.0,1.0,0.0,0.0
18,6,0.3,0.5,0.2,0.0,0.0,0.0,1.0
18,8,0.325,0.575,0.1,0.0,0.0,0.0,1.0
18,10,0.3,0.6,0.1,0.0,0.0,0.0,1.0
18,12,0.35,0.575,0.075,0.0,0.0,0.0,1.0
18,14,0.35,0.5,0.15,0.0,0.0,0.0,1.0
18,16,0.225,0.575,0.2,0.0,0.0,0.0,1.0
18,18,0.325,0.55,0.125,0.0,0.0,0.0,1.0
18,20,0.35,0.6,0.05,0.0,0.0,0.0,1.0
18,22,0.4,0.575,0.025,0.0,0.0,0.0,1.0
18,24,0.35,0.6,0.05,0.0,0.0,0.0,1.0
18,26,0.325,0.65,0.025,0.0,0.0,0.0,1.0
19,0,0.35,0.575,0.075,0.0,0.0,0.0,1.0
19,2,0.35,0.0,0.65,0.0,0.0,1.0,0.0
19,4,0.3,0.6,0.1,0.0,0.0,0.0,1.0
19,6,0.35,0.6,0.05,0.0,0.0,0.0,1.0
19,8,0.0,0.85,0.15,1.0,0.0,0.0,0.0
19,10,0.0,0.875,0.125,1.0,0.0,0.0,0.0
19,12,0.0,0.9,0.1,1.0,0.0,0.0,0.0
19,14,0.275,0.7,0.025,0.0,0.0,0.0,1.0
19,16,0.3,0.475,0.225,0.0,0.0,0.0,1.0
19,18,0.25,0.675,0.075,0.0,0.0,0.0,1.0
19,20,0.3,0.6,0.1,0.0,0.0,0.0,1.0
19,22,0.25,0.675,0.075,0.0,0.0,0.0,1.0
19,24,0.2,0.65,0.15,0.0,0.0,0.0,1.0
19,26,0.325,0.625,0.05,0.0,0.0,0.0,1.0
20,0,0.5,0.0,0.5,0.0,1.0,0.0,0.0
20,2,0.25,0.0,0.75,0.0,0.0,1.0,0.0
20,4,0.0,0.825,0.175,1.0,0.0,0.0,0.0
20,6,0.0,0.875,0.125,1.0,0.0,0.0,0.0
20,8,0.275,0.575,0.15,0.0,3.361344537815126E-4,0.0,0.9996638655462184
20,10,0.575,0.0,0.425,0.0,1.0,0.0,0.0
20,12,0.0,0.85,0.15,1.0,0.0,0.0,0.0
